mlbID,BF,k_rate,bb_rate,hr_rate,is_starter
630023,541,0.15526802218114602,0.07578558225508318,0.04066543438077634,True
640444,379,0.20316622691292877,0.12401055408970976,0.023746701846965697,False
640448,1086,0.2311233885819521,0.08287292817679558,0.03038674033149171,False
640451,611,0.2733224222585925,0.06710310965630115,0.02127659574468085,False
640455,2263,0.24922669023420238,0.07821475916924436,0.035793194874060984,True
640462,821,0.29598051157125455,0.0779537149817296,0.02679658952496955,False
640470,380,0.26052631578947366,0.05526315789473684,0.031578947368421054,False
641149,64,0.15625,0.078125,0.0625,False
641154,2673,0.25776281331836887,0.06172839506172839,0.02880658436213992,True
641302,1486,0.1864064602960969,0.05652759084791386,0.039030955585464336,False
641312,148,0.14189189189189189,0.02702702702702703,0.060810810810810814,False
641329,848,0.27476415094339623,0.09080188679245282,0.027122641509433963,False
641360,590,0.25254237288135595,0.09152542372881356,0.03559322033898305,False
641401,566,0.24911660777385158,0.08833922261484099,0.045936395759717315,False
641427,50,0.16,0.02,0.02,False
641447,176,0.13636363636363635,0.06818181818181818,0.03977272727272727,True
641482,1809,0.23714759535655058,0.06909894969596463,0.037037037037037035,True
641501,173,0.18497109826589594,0.06936416184971098,0.04046242774566474,False
641540,1941,0.2029881504379186,0.08706852138073158,0.03245749613601236,True
641582,223,0.2062780269058296,0.09865470852017937,0.03139013452914798,False
641585,718,0.17409470752089137,0.08495821727019498,0.033426183844011144,True
641627,447,0.2371364653243848,0.06935123042505593,0.026845637583892617,False
641656,585,0.26495726495726496,0.1094017094017094,0.017094017094017096,False
641672,307,0.16938110749185667,0.10097719869706841,0.03908794788273615,False
641703,426,0.15258215962441316,0.08685446009389672,0.03286384976525822,False
641712,1354,0.12703101920236337,0.10709010339734121,0.02141802067946824,True
641726,245,0.16326530612244897,0.04897959183673469,0.0326530612244898,True
641729,755,0.30993377483443707,0.06887417218543046,0.019867549668874173,False
641743,76,0.18421052631578946,0.13157894736842105,0.02631578947368421,False
641745,1318,0.18588770864946888,0.10698027314112292,0.025796661608497723,False
641755,769,0.24577373211963588,0.10143042912873862,0.02600780234070221,False
641771,1044,0.1867816091954023,0.10632183908045977,0.03639846743295019,False
641778,1336,0.23203592814371257,0.08607784431137724,0.04341317365269461,True
641793,2008,0.1942231075697211,0.043824701195219126,0.03934262948207171,True
641816,1007,0.22840119165839126,0.0804369414101291,0.026812313803376366,True
641835,696,0.20545977011494254,0.07040229885057471,0.02442528735632184,False
641871,281,0.28113879003558717,0.09252669039145907,0.046263345195729534,False
641927,2160,0.23703703703703705,0.05324074074074074,0.04027777777777778,True
641941,982,0.280040733197556,0.0824847250509165,0.03360488798370672,False
642016,85,0.24705882352941178,0.1411764705882353,0.03529411764705882,False
642028,163,0.09202453987730061,0.08588957055214724,0.04294478527607362,False
642048,454,0.20484581497797358,0.10572687224669604,0.022026431718061675,False
642100,670,0.29701492537313434,0.06417910447761194,0.026865671641791045,False
642121,328,0.24085365853658536,0.10670731707317073,0.03048780487804878,False
642130,75,0.12,0.13333333333333333,0.013333333333333334,False
642152,471,0.22929936305732485,0.09129511677282377,0.025477707006369428,False
642203,82,0.17073170731707318,0.06097560975609756,0.024390243902439025,False
